ComunidadAutonoma,Provincia,NombreAyuntamiento,WebAyuntamiento,SedeElectronica,HttpStatus
Cataluña,Tarragona,Ayuntamiento de Aldover,http://www.aldover.cat,https://www.seu-e.cat/ca/web/aldover,"HTTPConnectionPool(host='www.aldover.cat', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306624F2D0>: Failed to resolve 'www.aldover.cat' ([Errno 11002] getaddrinfo failed)""))"
Cataluña,Tarragona,Ayuntamiento de Alió,http://www.alio.altanet.org,,410
Cataluña,Tarragona,Ayuntamiento de Almoster,http://www.almoster.org,,"HTTPConnectionPool(host='www.almoster.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002306626C950>, 'Connection to www.almoster.org timed out. (connect timeout=5)'))"
Cataluña,Tarragona,Ayuntamiento de Barberà de la Conca,http://www.barberadelaconca.cat,https://seu-e.cat/ca/web/barberadelaconca,"HTTPConnectionPool(host='www.barberadelaconca.cat', port=80): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Batea,http://www.batea.altanet.org,,"HTTPSConnectionPool(host='batea.altanet.org', port=443): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Bellmunt del Priorat,http://www.bellmunt.altanet.org,,200
Cataluña,Tarragona,Ayuntamiento de Bellvei,http://www.bellveidelpenedes.com,https://bellvei.eadministracio.cat,403
Cataluña,Tarragona,Ayuntamiento de Benifallet,http://www.benifallet.altanet.org,,"HTTPSConnectionPool(host='www.benifallet.cat', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Cataluña,Tarragona,Ayuntamiento de Bonastre,http://www.bonastre.altanet.org,,200
Cataluña,Tarragona,Ayuntamiento de Botarell,http://www.botarell.altanet.org/,,"HTTPConnectionPool(host='www.botarell.altanet.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023066288F90>: Failed to resolve 'www.botarell.altanet.org' ([Errno 11001] getaddrinfo failed)""))"
Cataluña,Tarragona,Ayuntamiento de Bràfim,http://www.brafim.altanet.org,,"HTTPConnectionPool(host='www.brafim.cat', port=80): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Camarles,http://www.camarles.es,,"HTTPConnectionPool(host='www.camarles.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306624C390>: Failed to resolve 'www.camarles.es' ([Errno 11001] getaddrinfo failed)""))"
Cataluña,Tarragona,Ayuntamiento de Colldejou,http://www.colldejou.altanet.org,,"HTTPSConnectionPool(host='www.colldejou.cat', port=443): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Constanti,http://web.constanti.cat/,,410
Cataluña,Tarragona,Ayuntamiento de Cornudella de Montsant,http://www.cornudella.altanet.org,,404
Cataluña,Tarragona,Ayuntamiento de Cunit,https://www.cunit.cat,https://cunit.eadministracio.cat,403
Cataluña,Tarragona,Ayuntamiento de Morell El,http://www.morell.cat,,403
Cataluña,Tarragona,Ayuntamiento de El Perelló,http://www.elperello.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Cataluña,Tarragona,Ayuntamiento de El Rourell,http://www.rourell.altanet.org,,200
Cataluña,Tarragona,Ayuntamiento de Flix,http://www.flix.cat,,403
Cataluña,Tarragona,Ayuntamiento de Gandesa,http://www.gandesa.altanet.org,,"HTTPConnectionPool(host='www.gandesa.altanet.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002306621D910>, 'Connection to www.gandesa.altanet.org timed out. (connect timeout=5)'))"
Cataluña,Tarragona,Ayuntamiento de L'Albiol,https://www.albiol.cat,https://www.seu-e.cat/ca/web/albiol/,403
Cataluña,Tarragona,Ayuntamiento de L'Aleixar,http://www.aleixar.altanet.org,,"HTTPSConnectionPool(host='aleixar.altanet.org', port=443): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Argentera L',http://www.argentera.altanet.org,,"HTTPConnectionPool(host='www.argentera.altanet.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000023066289D50>, 'Connection to www.argentera.altanet.org timed out. (connect timeout=5)'))"
Cataluña,Tarragona,Ayuntamiento de La Bisbal del Penedès,https://bisbalpenedes.com/web/,https://bisbalpenedes.eadministracio.cat,500
Cataluña,Tarragona,Ayuntamiento de La Riera de Gaià,http://www.rieradegaia.altanet.org,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Cataluña,Tarragona,Ayuntamiento de La Vilella Baixa,http://www.vilellabaixa.altanet.org,,"HTTPConnectionPool(host='www.vilellabaixa.cat', port=80): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Les Borges del Camp,http://www.lesborgesdelcamp.cat,,410
Cataluña,Tarragona,Ayuntamiento de Les Piles,http://www.piles.altanet.org,,"HTTPSConnectionPool(host='www.lespiles.cat', port=443): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Llorac,http://www.llorac.altanet.org,,"HTTPConnectionPool(host='www.llorac.altanet.org', port=80): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Marçà,http://www.marca.altanet.org,,200
Cataluña,Tarragona,Ayuntamiento de Margalef,http://www.margalef.altanet.org,,"HTTPSConnectionPool(host='margalef.altanet.org', port=443): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Maspujols,http://www.maspujols.altanet.org,,200
Cataluña,Tarragona,Ayuntamiento de Montblanc,http://www.montblanc.cat,,"HTTPSConnectionPool(host='www.montblanc.cat', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Cataluña,Tarragona,Ayuntamiento de Montbrió del Camp,http://www.montbriocamp.altanet.org,,404
Cataluña,Tarragona,Ayuntamiento de Móra d'Ebre,http://www.moradebre.cat,,"HTTPSConnectionPool(host='www.moradebre.cat', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Cataluña,Tarragona,Ayuntamiento de Nulles,http://www.nulles.altanet.org,,"HTTPSConnectionPool(host='nulles.altanet.org', port=443): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Pira,http://www.pira.altanet.org,,200
Cataluña,Tarragona,Ayuntamiento de Poboleda,http://www.poboleda.org/,,"HTTPConnectionPool(host='www.poboleda.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023066243590>: Failed to resolve 'www.poboleda.org' ([Errno 11001] getaddrinfo failed)""))"
Cataluña,Tarragona,Ayuntamiento de Pratdip,http://www.pratdip.altanet.org,,"HTTPConnectionPool(host='www.pratdip.altanet.org', port=80): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Riudecanyes,http://www.riudecanyes.altanet.org,,406
Cataluña,Tarragona,Ayuntamiento de Riudecols,http://riudecols.cat,https://www.seu-e.cat/ca/web/riudecols,200
Cataluña,Tarragona,Ayuntamiento de Sant Jaume d'Enveja,http://www.santjaume.org,,"HTTPConnectionPool(host='www.santjaume.org', port=80): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Santa Bàrbara,http://www.santabarbara.cat,https://seu-e.cat/es/web/santabarbara,"HTTPSConnectionPool(host='www.santabarbara.cat', port=443): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Solivella,http://www.solivella.cat/,,"HTTPSConnectionPool(host='www.solivella.cat', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Cataluña,Tarragona,Ayuntamiento de Vila-seca,http://www.vila-seca.cat,,"HTTPSConnectionPool(host='www.vila-seca.cat', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Cataluña,Tarragona,Ayuntamiento de Vilallonga del Camp,https://www.vilallongadelcamp.cat,https://vilallongadelcamp.eadministracio.cat,406
Cataluña,Tarragona,Ayuntamiento de Vilaverd,http://www.vilaverd.altanet.org,,"HTTPSConnectionPool(host='vilaverd.cat', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))"
Cataluña,Tarragona,Ayuntamiento de Vinebre,http://www.vinebre.altanet.org,,403
Cataluña,Tarragona,Ayuntamiento de Vinyols I Els Arcs,http://www.vinyols.altanet.org,,"HTTPSConnectionPool(host='vinyols.altanet.org', port=443): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento del Molar,http://www.molar.altanet.org,https://www.seu-e.cat/ca/web/elmolar,200
Cataluña,Tarragona,Ayuntamiento de Arbolí,http://www.arboli.altanet.org,https://www.seu-e.cat/ca/web/arboli/,200
Cataluña,Tarragona,Ayuntamiento de Capafonts,http://www.capafonts.com,,"HTTPConnectionPool(host='www.capafonts.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306621D010>: Failed to resolve 'www.capafonts.com' ([Errno 11002] getaddrinfo failed)""))"
Cataluña,Tarragona,Ayuntamiento de El Milà,http://www.mila.altanet.org,,"HTTPSConnectionPool(host='mila.altanet.org', port=443): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Montferri,http://www.ajuntamentmontferri.cat/,,403
Cataluña,Tarragona,Ayuntamiento de Puigpelat,http://www.puigpelat.altanet.org,,"HTTPSConnectionPool(host='puigpelat.altanet.org', port=443): Read timed out. (read timeout=5)"
Cataluña,Tarragona,Ayuntamiento de Pontils,http://www.pontils.altanet.org,https://www.seu-e.cat/ca/web/pontils,200
Cataluña,Tarragona,Ayuntamiento de Vilabella,http://www.vilabella.altanet.org,,200
Comunidad Valenciana,Alicante,Ayuntamiento de L'Atzúbia,http://www.adsubia.es/,http://atzubia.sedelectronica.es/info.0,"HTTPConnectionPool(host='www.adsubia.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306624F350>: Failed to resolve 'www.adsubia.es' ([Errno 11001] getaddrinfo failed)""))"
Comunidad Valenciana,Alicante,Ayuntamiento de Albatera,http://www.albatera.org,http://albatera.sedelectronica.es/info.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Comunidad Valenciana,Alicante,Ayuntamiento de Altea,https://www.altea.es,https://altea.sedelectronica.es,200
Comunidad Valenciana,Alicante,Ayuntamiento de Benejúzar,http://www.benejuzar.es,https://www.suma.es/PortalWeb/cuerpo_principal.xhtml?urlDirect=EI-PANTALLA=WEB_TRAM--EI-APLICACION=PortalWeb,"HTTPSConnectionPool(host='benejuzar.es', port=443): Read timed out. (read timeout=5)"
Comunidad Valenciana,Alicante,Ayuntamiento de Busot,https://ebusot.com/publica/,https://busot.sedelectronica.es,"HTTPSConnectionPool(host='ebusot.com', port=443): Max retries exceeded with url: /publica/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))"
Comunidad Valenciana,Alicante,Ayuntamiento de Callosa d'en Sarrià,http://www.callosa.es,http://callosadensarria.sedelectronica.es/info.0,"HTTPSConnectionPool(host='www.callosa.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Comunidad Valenciana,Alicante,Ayuntamiento de Cocentaina,https://www.cocentaina.es,https://cocentaina.sedelectronica.es,403
Comunidad Valenciana,Alicante,Ayuntamiento de El Campello,http://www.elcampello.es,,"HTTPSConnectionPool(host='www.elcampello.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Comunidad Valenciana,Alicante,Ayuntamiento de Finestrat,http://www.ayto-finestrat.es,https://finestrat.sedelectronica.es/info.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Comunidad Valenciana,Alicante,Ayuntamiento de Gata de Gorgos,http://www.gatadegorgos.es,,"HTTPConnectionPool(host='www.gatadegorgos.es', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000023066283FD0>, 'Connection to www.gatadegorgos.es timed out. (connect timeout=5)'))"
Comunidad Valenciana,Alicante,Ayuntamiento de Ibi,http://www.ibi.es,,"HTTPSConnectionPool(host='www.ibi.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))"
Comunidad Valenciana,Alicante,Ayuntamiento de La Nucía,http://www.lanucia.es,https://lanucia.sedelectronica.es/,403
Comunidad Valenciana,Alicante,Ayuntamiento de Monóvar/Monòver,https://www.monovar.es,http://monovar.sedelectronica.es/info.0,"HTTPSConnectionPool(host='www.monovar.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Comunidad Valenciana,Alicante,Ayuntamiento de Pilar de La Horadada,http://www.pilardelahoradada.org,https://sede.pilardelahoradada.org/portal/sede/se_principal1.jsp?language=es&codResi=1,"HTTPConnectionPool(host='www.pilardelahoradada.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000023066280710>, 'Connection to www.pilardelahoradada.org timed out. (connect timeout=5)'))"
Comunidad Valenciana,Alicante,Ayuntamiento de Planes,http://www.ajuntamentdeplanes.es/,,"HTTPSConnectionPool(host='www.ajuntamentdeplanes.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ajuntamentdeplanes.es'. (_ssl.c:1006)"")))"
Comunidad Valenciana,Alicante,Ayuntamiento de Relleu,http://www.relleu.org,https://relleu.sedelectronica.es,500
Comunidad Valenciana,Alicante,Ayuntamiento de Rojales,http://www.rojales.es,http://rojales.sedelectronica.es ,"HTTPSConnectionPool(host='www.rojales.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Comunidad Valenciana,Alicante,Ayuntamiento de La Romana,http://www.aytolaromana.es,https://laromana.sedelectronica.es/info.0,403
Comunidad Valenciana,Alicante,Ayuntamiento de Sax,http://www.sax.es ,http://sax.sedelectronica.es/info.1,"HTTPConnectionPool(host='www.sax.es%20', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306626F190>: Failed to resolve 'www.sax.es%20' ([Errno 11001] getaddrinfo failed)""))"
Comunidad Valenciana,Alicante,Ayuntamiento de Vall de Gallinera,http://www.valldegallinera.es/,http://valldegallinera.sedelectronica.es/,"HTTPConnectionPool(host='www.lavalldegallinera.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000023066243FD0>, 'Connection to www.lavalldegallinera.org timed out. (connect timeout=5)'))"
Comunidad Valenciana,Alicante,Ayuntamiento de Villena,https://www.villena.es,https://sede.villena.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS_HOME,"HTTPSConnectionPool(host='www.villena.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Comunidad Valenciana,Alicante,Ayuntamiento de Benifato,http://www.benifato.es,http://benifato.sedelectronica.es/info.0,"HTTPSConnectionPool(host='www.benifato.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Comunidad Valenciana,Alicante,Ayuntamiento de Facheca,http://www.facheca.es,http://facheca.sedelectronica.es/,"HTTPConnectionPool(host='www.facheca.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306624C810>: Failed to resolve 'www.facheca.es' ([Errno 11001] getaddrinfo failed)""))"
